Date,Open,High,Low,Close,Adj Close,Volume
2009-08-20,54.700001,55.070000,53.930000,54.810001,48.705582,13000
2009-08-21,55.630001,56.000000,54.009998,55.580002,49.389832,20800
2009-08-24,55.720001,55.720001,54.950001,55.169998,49.025490,9000
2009-08-25,54.990002,55.540001,54.520000,55.540001,49.354279,7400
2009-08-26,55.220001,55.650002,54.360001,55.529999,49.345394,9300
2009-08-27,55.000000,55.470001,54.820000,55.259998,49.105469,13500
2009-08-28,55.799999,55.799999,54.180000,54.320000,48.270149,16100
2009-08-31,54.209999,55.549999,54.000000,54.060001,48.039120,45100
2009-09-01,53.410000,54.080002,48.380001,48.900002,43.453812,74400
2009-09-02,48.939999,51.119999,47.740002,48.250000,42.876202,90600
2009-09-03,48.680000,49.380001,47.139999,49.080002,43.613758,35400
2009-09-04,49.560001,49.950001,49.090000,49.849998,44.297989,14700
2009-09-08,50.150002,50.459999,47.680000,48.470001,43.071690,30800
2009-09-09,48.570000,49.230000,48.279999,49.189999,43.711517,30400
2009-09-10,49.639999,49.919998,48.189999,49.560001,44.040310,31400
2009-09-11,49.599998,50.160000,49.119999,49.119999,43.649311,27700
2009-09-14,48.700001,49.599998,48.139999,49.599998,44.075840,20500
2009-09-15,49.380001,50.070000,49.009998,49.910000,44.351326,14700
2009-09-16,49.880001,50.070000,49.509998,49.750000,44.209148,14500
2009-09-17,49.439999,49.919998,49.000000,49.000000,43.542671,16300
2009-09-18,49.189999,49.459999,48.810001,49.049999,43.587101,22800
2009-09-21,49.320000,49.480000,49.049999,49.340000,43.844799,11000
2009-09-22,49.369999,49.459999,48.529999,48.709999,43.284954,30500
2009-09-23,48.849998,49.790001,48.849998,48.959999,43.507130,14000
2009-09-24,48.970001,49.450001,48.270000,48.270000,42.893974,26400
2009-09-25,48.000000,49.029999,48.000000,48.799999,43.364944,12600
2009-09-28,48.860001,49.259998,48.509998,48.720001,43.293880,9900
2009-09-29,48.810001,49.340000,48.650002,48.650002,43.231655,8100
2009-09-30,48.820000,49.330002,48.250000,48.430000,43.036160,20900
2009-10-01,48.349998,48.570000,47.610001,47.610001,42.307484,20000
2009-10-02,47.250000,47.470001,47.000000,47.119999,41.872051,14800
2009-10-05,47.160000,47.470001,47.130001,47.169998,41.916481,13800
2009-10-06,47.610001,48.000000,47.209999,47.750000,42.431889,9500
2009-10-07,47.959999,48.349998,47.720001,47.830002,42.502975,9900
2009-10-08,48.310001,48.849998,47.970001,48.000000,42.654045,16800
2009-10-09,48.230000,49.090000,48.060001,49.049999,43.587101,14300
2009-10-12,49.439999,49.490002,49.020000,49.240002,43.755951,7800
2009-10-13,49.119999,49.180000,48.880001,49.099998,43.631535,4200
2009-10-14,49.500000,49.500000,48.750000,49.200001,43.720398,16500
2009-10-15,48.770000,49.349998,47.029999,47.419998,42.138645,21000
2009-10-16,47.500000,48.849998,47.040001,47.040001,41.800968,20600
2009-10-19,47.450001,48.130001,47.439999,47.880001,42.547405,11900
2009-10-20,48.169998,48.990002,47.799999,48.009998,42.662937,18200
2009-10-21,48.000000,48.349998,47.470001,47.520000,42.227497,22100
2009-10-22,47.439999,47.669998,46.570000,46.669998,41.472168,27100
2009-10-23,46.590000,47.400002,45.889999,45.930000,40.814602,25300
2009-10-26,45.900002,46.220001,45.000000,45.029999,40.014824,26000
2009-10-27,45.099998,46.380001,45.099998,45.209999,40.174786,17100
2009-10-28,45.650002,46.220001,45.380001,45.380001,40.325844,15800
2009-10-29,46.020000,46.020000,45.380001,45.669998,40.583542,11500
2009-10-30,45.500000,45.630001,44.849998,44.910000,39.908192,25400
2009-11-02,45.320000,45.470001,44.150002,45.240002,40.201435,40900
2009-11-03,45.250000,45.400002,44.400002,44.549999,39.588295,10300
2009-11-04,44.860001,45.000000,44.000000,44.090000,39.179516,16500
2009-11-05,44.500000,44.500000,43.209999,44.389999,39.671051,19100
2009-11-06,44.139999,44.540001,44.000000,44.430000,39.706783,12900
2009-11-09,44.910000,44.910000,44.020000,44.290001,39.581673,13100
2009-11-10,44.299999,44.580002,44.090000,44.099998,39.411884,13300
2009-11-11,44.439999,44.779999,44.110001,44.520000,39.787224,17500
2009-11-12,44.680000,45.080002,44.009998,44.040001,39.358276,12200
2009-11-13,44.119999,44.910000,44.000000,44.619999,39.876598,18200
2009-11-16,45.209999,46.830002,45.000000,46.779999,41.806976,30500
2009-11-17,46.470001,47.689999,46.400002,46.970001,41.976784,23100
2009-11-18,47.380001,47.680000,46.549999,47.419998,42.378925,16200
2009-11-19,47.450001,47.450001,45.790001,45.869999,40.993721,24200
2009-11-20,45.869999,46.279999,45.869999,46.049999,41.154575,15200
2009-11-23,46.560001,47.000000,46.419998,46.549999,41.601437,10700
2009-11-24,47.299999,47.509998,46.869999,47.500000,42.450432,24800
2009-11-25,47.599998,47.599998,46.580002,47.000000,42.003593,15100
2009-11-27,46.090000,46.439999,46.040001,46.049999,41.154575,9100
2009-11-30,46.619999,47.790001,46.490002,47.340000,42.307449,49600
2009-12-01,47.689999,49.000000,47.639999,48.990002,43.782047,67800
2009-12-02,49.000000,50.799999,48.509998,50.680000,45.292377,40100
2009-12-03,50.980000,51.240002,49.970001,50.150002,44.818722,28400
2009-12-04,51.090000,52.349998,50.660000,52.349998,46.784843,31300
2009-12-07,52.779999,53.959999,52.470001,53.680000,47.973454,32500
2009-12-08,53.290001,53.799999,52.500000,53.799999,48.080700,17600
2009-12-09,53.799999,54.500000,53.270000,54.500000,48.706287,29500
2009-12-10,54.889999,54.889999,53.360001,54.639999,48.831421,27400
2009-12-11,54.939999,55.000000,53.520000,55.000000,49.153141,32200
2009-12-14,55.000000,55.049999,54.720001,55.000000,49.153141,19000
2009-12-15,55.000000,55.000000,54.400002,54.900002,49.063766,21800
2009-12-16,55.049999,55.279999,54.439999,54.939999,49.099518,19500
2009-12-17,54.500000,54.980000,53.560001,54.939999,49.099518,24400
2009-12-18,55.000000,55.000000,53.810001,54.410000,48.625862,36600
2009-12-21,54.480000,54.700001,52.869999,54.070000,48.322018,17600
2009-12-22,53.869999,54.860001,53.000000,54.849998,49.019089,20100
2009-12-23,54.900002,54.900002,53.619999,54.849998,49.019089,17700
2009-12-24,54.840000,55.000000,54.599998,54.950001,49.108452,5200
2009-12-28,54.790001,55.060001,54.580002,55.060001,49.206768,7700
2009-12-29,55.200001,55.200001,54.290001,55.000000,49.153141,3600
2009-12-30,54.480000,55.000000,54.020000,54.869999,49.036953,12800
2009-12-31,54.939999,54.980000,53.889999,54.020000,48.277317,8200
2010-01-04,53.279999,54.230000,52.230000,53.590000,47.893047,30600
2010-01-05,53.410000,53.410000,52.009998,52.240002,46.686550,17800
2010-01-06,52.240002,52.860001,52.240002,52.450001,46.874214,8400
2010-01-07,52.680000,52.680000,50.849998,51.730000,46.230762,20900
2010-01-08,51.500000,52.040001,51.220001,51.500000,46.025208,6300
2010-01-11,51.540001,51.630001,51.000000,51.330002,45.873291,11600
2010-01-12,51.000000,51.130001,50.520000,50.750000,45.354946,14000
2010-01-13,50.799999,52.959999,50.700001,52.439999,46.865284,20400
2010-01-14,52.470001,52.470001,50.619999,52.049999,46.516747,10600
2010-01-15,52.250000,52.650002,50.619999,50.990002,45.569435,14500
2010-01-19,51.000000,51.310001,50.730000,51.270000,45.819653,13300
2010-01-20,51.070000,51.470001,50.529999,50.799999,45.399624,10600
2010-01-21,51.000000,51.200001,50.000000,50.000000,44.684677,15600
2010-01-22,50.000000,50.490002,49.500000,49.590000,44.318253,13500
2010-01-25,50.150002,51.220001,49.880001,50.189999,44.854462,11400
2010-01-26,49.349998,49.810001,48.700001,48.709999,43.531792,13800
2010-01-27,48.750000,51.720001,48.750000,51.500000,46.025208,23800
2010-01-28,51.790001,51.970001,50.259998,50.639999,45.256638,17300
2010-01-29,50.619999,51.830002,50.470001,50.470001,45.104721,14600
2010-02-01,50.880001,51.250000,50.610001,50.790001,45.390682,17000
2010-02-02,50.660000,50.900002,50.330002,50.500000,45.131531,22500
2010-02-03,50.200001,51.130001,50.200001,50.230000,44.890224,6900
2010-02-04,49.959999,50.270000,48.490002,48.500000,43.560944,14300
2010-02-05,48.720001,49.919998,48.380001,49.119999,44.117798,9800
2010-02-08,50.959999,50.959999,48.779999,49.480000,44.441135,17800
2010-02-09,50.259998,50.520000,49.220001,50.520000,45.375233,17200
2010-02-10,50.740002,50.889999,50.000000,50.540001,45.393188,8000
2010-02-11,50.570000,51.549999,50.349998,51.490002,46.246452,8700
2010-02-12,51.000000,52.419998,49.630001,51.810001,46.533871,39700
2010-02-16,52.230000,52.230000,50.759998,51.500000,46.255432,11900
2010-02-17,51.500000,51.889999,50.799999,51.889999,46.605713,24400
2010-02-18,51.700001,51.849998,51.320000,51.849998,46.569786,14200
2010-02-19,51.849998,51.849998,51.240002,51.680000,46.417095,10700
2010-02-22,51.849998,51.849998,51.220001,51.270000,46.048855,12700
2010-02-23,51.250000,51.750000,51.000000,51.299999,46.075794,15200
2010-02-24,51.529999,51.840000,51.310001,51.669998,46.408119,5600
2010-02-25,53.119999,57.200001,53.119999,57.029999,51.222275,106200
2010-02-26,56.779999,56.779999,54.660000,55.650002,49.982834,23700
2010-03-01,55.709999,56.400002,55.560001,56.400002,50.656437,31400
2010-03-02,56.549999,56.959999,56.180000,56.959999,51.159397,18400
2010-03-03,56.799999,57.500000,56.660000,57.200001,51.374966,22500
2010-03-04,57.150002,57.810001,57.150002,57.400002,51.554607,7700
2010-03-05,57.310001,58.639999,57.150002,58.639999,52.668312,19000
2010-03-08,58.639999,59.000000,58.340000,58.910000,52.910812,23200
2010-03-09,58.910000,59.389999,58.619999,58.919998,52.919788,27600
2010-03-10,59.250000,59.250000,57.619999,58.360001,52.416836,30900
2010-03-11,58.180000,58.529999,57.740002,58.160000,52.237190,9900
2010-03-12,58.119999,58.650002,57.669998,58.279999,52.344978,6600
2010-03-15,58.279999,58.990002,58.279999,58.680000,52.704239,18600
2010-03-16,58.930000,59.250000,58.660000,59.130001,53.108421,32400
2010-03-17,59.000000,59.470001,58.650002,58.830002,52.838970,34500
2010-03-18,58.740002,59.000000,58.490002,58.959999,52.955734,16000
2010-03-19,59.000000,59.090000,58.250000,59.090000,53.072510,22700
2010-03-22,58.750000,59.259998,58.320000,59.169998,53.144348,19900
2010-03-23,59.139999,61.000000,59.000000,60.060001,53.943707,55200
2010-03-24,60.169998,60.169998,59.380001,59.799999,53.710190,9400
2010-03-25,59.790001,59.790001,59.000000,59.009998,53.000645,22600
2010-03-26,59.040001,59.040001,58.009998,58.779999,52.794060,11800
2010-03-29,58.790001,59.200001,58.549999,58.650002,52.677296,10000
2010-03-30,58.970001,59.130001,57.650002,59.000000,52.991653,21600
2010-03-31,58.660000,58.950001,58.200001,58.660000,52.686279,14200
2010-04-01,58.630001,58.950001,58.250000,58.450001,52.497662,10200
2010-04-05,58.419998,58.779999,58.419998,58.779999,52.794060,11200
2010-04-06,58.779999,58.799999,58.419998,58.799999,52.812023,12300
2010-04-07,58.509998,58.889999,58.020000,58.270000,52.335995,26600
2010-04-08,58.220001,58.220001,57.169998,57.270000,51.437836,14900
2010-04-09,57.430000,57.830002,56.599998,56.790001,51.006710,15000
2010-04-12,56.889999,56.900002,55.549999,55.759998,50.081608,17100
2010-04-13,56.049999,56.990002,55.009998,56.259998,50.530693,25800
2010-04-14,56.740002,59.380001,56.279999,58.790001,52.803047,47400
2010-04-15,58.540001,58.669998,58.070000,58.540001,52.578503,7800
2010-04-16,58.599998,58.599998,56.619999,56.639999,50.871983,20100
2010-04-19,56.650002,57.049999,56.130001,56.290001,50.557640,16900
2010-04-20,56.580002,56.990002,56.290001,56.880001,51.087551,18400
2010-04-21,57.000000,57.240002,55.669998,56.310001,50.575592,20800
2010-04-22,55.759998,56.299999,53.669998,54.770000,49.192429,66900
2010-04-23,54.779999,54.799999,54.139999,54.529999,48.976852,13900
2010-04-26,54.889999,56.500000,54.270000,55.189999,49.569653,40000
2010-04-27,54.680000,55.570000,54.259998,54.950001,49.354088,26400
2010-04-28,55.340000,56.529999,54.660000,54.759998,49.183437,5600
2010-04-29,55.389999,55.919998,54.790001,55.889999,50.198368,11300
2010-04-30,56.060001,56.110001,54.270000,55.080002,49.470860,25100
2010-05-03,55.080002,56.430000,55.029999,55.380001,49.740311,17600
2010-05-04,55.139999,55.540001,54.000000,55.250000,49.623539,30900
2010-05-05,54.450001,55.639999,54.450001,55.220001,49.822037,48700
2010-05-06,55.270000,56.200001,53.779999,55.500000,50.074654,38600
2010-05-07,55.029999,56.000000,54.240002,54.529999,49.199482,27700
2010-05-10,56.549999,56.549999,55.439999,56.529999,51.003979,14000
2010-05-11,56.000000,56.119999,55.209999,55.939999,50.471657,23400
2010-05-12,56.200001,56.470001,55.970001,56.320000,50.814507,14100
2010-05-13,56.299999,56.299999,54.849998,55.410000,49.993481,20900
2010-05-14,55.009998,55.119999,52.770000,52.919998,47.746872,36900
2010-05-17,53.340000,53.340000,51.400002,51.790001,46.727329,70700
2010-05-18,52.060001,52.400002,51.599998,52.009998,46.925816,21600
2010-05-19,52.009998,52.189999,51.060001,51.650002,46.601025,13200
2010-05-20,50.959999,51.439999,50.090000,50.509998,45.572460,57400
2010-05-21,50.169998,52.810001,50.070000,51.599998,46.555901,37400
2010-05-24,51.820000,52.630001,50.380001,50.630001,45.680729,21900
2010-05-25,50.049999,50.970001,49.279999,49.790001,44.922848,28100
2010-05-26,50.230000,51.160000,49.820000,49.830002,44.958939,34300
2010-05-27,50.799999,51.599998,50.070000,51.490002,46.456676,18800
2010-05-28,51.500000,51.500000,49.740002,49.759998,44.895756,25700
2010-06-01,49.230000,49.240002,47.900002,48.130001,43.425114,61500
2010-06-02,48.660000,49.689999,48.000000,49.410000,44.579990,80300
2010-06-03,49.810001,50.799999,49.000000,50.029999,45.139374,24200
2010-06-04,49.500000,49.810001,48.520000,48.650002,43.894302,24500
2010-06-07,49.130001,49.130001,47.689999,47.689999,43.028126,26700
2010-06-08,47.709999,48.310001,46.939999,47.400002,42.766468,31600
2010-06-09,47.889999,48.169998,47.180000,47.529999,42.883770,15600
2010-06-10,48.480000,48.650002,47.750000,48.470001,43.731892,22800
2010-06-11,48.250000,50.320000,47.820000,50.320000,45.401035,44600
2010-06-14,50.549999,51.580002,50.330002,50.580002,45.635616,15300
2010-06-15,51.110001,51.570000,50.799999,51.090000,46.095760,19300
2010-06-16,50.970001,51.580002,50.209999,50.419998,45.491253,14800
2010-06-17,51.160000,51.160000,50.029999,50.880001,45.906292,36300
2010-06-18,51.209999,51.209999,50.020000,50.369999,45.446136,27600
2010-06-21,50.650002,51.400002,49.279999,49.740002,44.877720,36000
2010-06-22,49.930000,50.709999,49.410000,49.549999,44.706299,22100
2010-06-23,49.900002,49.900002,49.060001,49.400002,44.570961,15800
2010-06-24,49.369999,50.279999,48.139999,48.230000,43.515335,43100
2010-06-25,48.480000,49.080002,47.639999,48.549999,43.804058,86100
2010-06-28,48.779999,49.080002,48.020000,48.360001,43.632626,29800
2010-06-29,48.040001,48.419998,47.509998,47.840000,43.163471,26800
2010-06-30,48.049999,48.770000,47.680000,47.919998,43.235638,25300
2010-07-01,47.759998,48.189999,46.490002,46.720001,42.152943,28800
2010-07-02,47.299999,47.299999,46.070000,46.240002,41.719868,13700
2010-07-06,46.980000,46.990002,45.509998,45.919998,41.431152,39100
2010-07-07,46.250000,47.759998,45.720001,47.750000,43.082260,28600
2010-07-08,48.250000,48.250000,47.320000,48.209999,43.497288,15900
2010-07-09,48.330002,49.169998,48.080002,49.070000,44.273212,13600
2010-07-12,48.619999,49.040001,48.310001,48.450001,43.713821,10100
2010-07-13,49.040001,50.279999,48.880001,50.070000,45.175484,20200
2010-07-14,49.820000,51.040001,49.310001,50.959999,45.978470,46300
2010-07-15,51.119999,51.490002,50.139999,50.400002,45.473221,6800
2010-07-16,49.990002,50.750000,49.990002,50.250000,45.337879,22700
2010-07-19,50.529999,50.939999,49.660000,50.320000,45.401035,61800
2010-07-20,49.709999,51.500000,49.509998,51.340000,46.321312,39600
2010-07-21,51.450001,51.580002,50.060001,50.250000,45.337879,20300
2010-07-22,50.889999,51.540001,50.330002,51.509998,46.474697,9200
2010-07-23,51.450001,52.869999,50.509998,52.180000,47.079216,20700
2010-07-26,52.560001,53.680000,52.049999,53.630001,48.387470,18200
2010-07-27,53.720001,53.720001,52.169998,52.259998,47.151398,21000
2010-07-28,52.419998,52.930000,51.660000,51.689999,46.637104,16600
2010-07-29,52.240002,52.900002,51.490002,51.590000,46.546871,5100
2010-07-30,50.950001,51.930000,50.369999,51.599998,46.555901,8000
2010-08-02,52.410000,54.599998,51.310001,51.680000,46.628086,47700
2010-08-03,51.349998,52.000000,51.020000,51.139999,46.140884,10500
2010-08-04,51.110001,51.500000,50.950001,51.389999,46.594219,6200
2010-08-05,51.580002,51.580002,50.500000,50.500000,45.787273,21200
2010-08-06,50.330002,50.970001,49.990002,50.900002,46.149940,12000
2010-08-09,51.459999,51.959999,50.459999,51.490002,46.684883,12400
2010-08-10,51.000000,51.709999,50.580002,50.840000,46.095528,15300
2010-08-11,50.029999,50.630001,49.369999,49.549999,44.925926,33300
2010-08-12,49.389999,49.990002,48.889999,49.560001,44.934998,25900
2010-08-13,49.799999,49.959999,49.090000,49.299999,44.699249,14100
2010-08-16,49.330002,50.119999,49.009998,50.110001,45.433666,5900
2010-08-17,50.389999,50.750000,49.980000,50.400002,45.696606,13000
2010-08-18,50.509998,50.639999,50.049999,50.450001,45.741932,8300
2010-08-19,50.290001,50.369999,49.500000,49.500000,44.880596,25800
2010-08-20,49.500000,50.240002,49.410000,50.130001,45.451778,18900
2010-08-23,50.139999,50.290001,48.509998,48.680000,44.137115,8700
2010-08-24,48.430000,50.750000,48.049999,50.439999,45.732857,42200
2010-08-25,50.250000,51.410000,49.820000,51.410000,46.612347,13200
2010-08-26,51.419998,51.470001,50.439999,50.619999,45.896072,10400
2010-08-27,51.389999,51.610001,50.570000,51.610001,46.793674,14100
2010-08-30,51.520000,51.520000,49.320000,49.599998,44.971256,14700
2010-08-31,49.750000,50.599998,49.000000,49.730000,45.089115,33700
2010-09-01,50.070000,50.990002,49.830002,50.930000,46.177139,14300
2010-09-02,50.930000,51.080002,50.209999,50.830002,46.086479,12400
2010-09-03,51.470001,51.470001,50.439999,50.900002,46.149940,6900
2010-09-07,50.849998,50.849998,49.910000,50.080002,45.406460,7500
2010-09-08,50.340000,51.230000,50.130001,50.790001,46.050205,8000
2010-09-09,51.430000,51.430000,50.500000,51.020000,46.258739,11800
2010-09-10,51.299999,51.700001,51.000000,51.480000,46.675816,8000
2010-09-13,51.700001,51.990002,51.349998,51.869999,47.029411,11600
2010-09-14,51.840000,51.840000,51.360001,51.630001,46.811817,7700
2010-09-15,51.200001,51.790001,50.500000,51.520000,46.712078,26700
2010-09-16,51.200001,51.669998,50.500000,50.549999,45.832584,9700
2010-09-17,51.119999,51.119999,50.400002,50.400002,45.696606,14500
2010-09-20,50.650002,51.490002,50.529999,51.490002,46.684883,8500
2010-09-21,51.299999,51.490002,50.580002,51.230000,46.449150,7800
2010-09-22,50.919998,51.279999,50.520000,51.000000,46.240604,8200
2010-09-23,50.799999,51.240002,50.660000,50.680000,45.950470,6900
2010-09-24,51.169998,51.470001,50.750000,51.470001,46.666748,17300
2010-09-27,51.450001,52.070000,50.790001,51.900002,47.056622,27800
2010-09-28,52.340000,52.919998,51.889999,52.790001,47.863567,12800
2010-09-29,52.639999,53.459999,52.340000,53.099998,48.144627,13500
2010-09-30,53.270000,53.400002,52.540001,52.930000,47.990486,10100
2010-10-01,52.880001,53.369999,52.599998,52.939999,47.999554,6000
2010-10-04,52.869999,53.270000,52.669998,52.669998,47.754753,13500
2010-10-05,53.340000,54.490002,52.750000,54.330002,49.259838,16900
2010-10-06,54.099998,54.580002,54.040001,54.290001,49.223583,6000
2010-10-07,54.599998,54.599998,53.470001,53.470001,48.480095,11700
2010-10-08,53.480000,53.919998,53.139999,53.860001,48.833694,5700
2010-10-11,53.700001,54.049999,53.259998,53.580002,48.579830,5000
2010-10-12,53.180000,53.290001,52.560001,53.119999,48.162758,5900
2010-10-13,53.099998,53.930000,52.880001,53.490002,48.498238,10100
2010-10-14,53.639999,53.880001,52.779999,53.349998,48.371296,13100
2010-10-15,53.959999,53.959999,53.259998,53.700001,48.688637,12000
2010-10-18,53.610001,54.459999,53.459999,53.980000,48.942509,13800
2010-10-19,53.980000,54.490002,53.450001,53.599998,48.597973,11300
2010-10-20,54.000000,54.930000,53.580002,54.490002,49.404903,17300
2010-10-21,54.549999,54.549999,53.000000,53.500000,48.507309,10500
2010-10-22,53.509998,53.810001,53.060001,53.459999,48.471039,4000
2010-10-25,53.930000,53.930000,53.509998,53.750000,48.733967,3200
2010-10-26,53.680000,54.459999,53.220001,54.459999,49.377712,9500
2010-10-27,54.450001,54.450001,53.400002,53.490002,48.498238,6800
2010-10-28,53.790001,54.220001,53.299999,53.910000,48.879040,23900
2010-10-29,53.790001,53.790001,53.320000,53.320000,48.344112,9500
2010-11-01,53.740002,53.950001,53.299999,53.439999,48.452908,8800
2010-11-02,54.090000,55.320000,53.779999,55.270000,50.112122,14500
2010-11-03,55.070000,55.500000,54.660000,54.950001,49.821995,14200
2010-11-04,55.500000,55.650002,54.820000,55.340000,50.404907,17600
2010-11-05,55.709999,55.720001,55.009998,55.700001,50.732807,9200
2010-11-08,55.770000,56.259998,55.090000,56.259998,51.242859,8100
2010-11-09,56.480000,56.480000,54.099998,55.419998,50.477783,30100
2010-11-10,55.820000,56.709999,55.820000,56.709999,51.652748,8800
2010-11-11,56.439999,56.680000,54.750000,55.950001,50.960518,45900
2010-11-12,55.669998,56.189999,54.400002,56.040001,51.042496,32500
2010-11-15,56.529999,58.000000,56.220001,57.650002,52.508919,22100
2010-11-16,57.209999,58.500000,57.000000,58.240002,53.046307,18700
2010-11-17,58.189999,58.189999,57.509998,57.849998,52.691063,8200
2010-11-18,58.380001,58.650002,57.689999,58.279999,53.082741,18200
2010-11-19,58.299999,58.299999,56.799999,58.000000,52.827702,35500
2010-11-22,57.610001,58.660000,57.610001,58.619999,53.392406,19900
2010-11-23,58.369999,58.369999,57.919998,58.020000,52.845921,9100
2010-11-24,58.349998,58.349998,57.939999,58.000000,52.827702,19800
2010-11-26,57.570000,58.220001,57.369999,58.049999,52.873245,5300
2010-11-29,57.599998,59.000000,57.599998,58.889999,53.638336,46800
2010-11-30,58.990002,58.990002,57.919998,58.500000,53.283119,148000
2010-12-01,59.389999,59.389999,58.009998,58.470001,53.255791,36800
2010-12-02,57.810001,58.560001,57.560001,58.169998,52.982540,19200
2010-12-03,57.689999,59.250000,57.689999,59.130001,53.856934,15500
2010-12-06,58.779999,60.459999,58.150002,58.520000,53.301334,53500
2010-12-07,59.270000,59.470001,58.759998,58.919998,53.665649,60700
2010-12-08,59.000000,59.119999,58.590000,58.959999,53.702091,19900
2010-12-09,59.160000,59.160000,58.349998,58.450001,53.237572,24300
2010-12-10,58.700001,58.860001,58.400002,58.779999,53.538139,19300
2010-12-13,58.709999,58.869999,58.349998,58.349998,53.146496,14300
2010-12-14,58.779999,58.779999,57.860001,58.009998,52.836800,28900
2010-12-15,57.849998,58.490002,56.889999,56.889999,51.816681,60900
2010-12-16,57.000000,58.250000,56.810001,58.070000,52.891460,16000
2010-12-17,57.970001,58.180000,57.410000,57.840000,52.681976,29300
2010-12-20,57.759998,58.000000,57.500000,57.680000,52.536236,23700
2010-12-21,57.750000,57.939999,57.430000,57.660000,52.518024,16500
2010-12-22,57.590000,57.590000,56.509998,57.150002,52.053505,10900
2010-12-23,57.060001,57.660000,56.180000,56.860001,51.789364,27700
2010-12-27,56.790001,57.500000,56.500000,57.310001,52.199238,5100
2010-12-28,57.160000,57.200001,56.860001,56.950001,51.871342,16500
2010-12-29,57.000000,57.310001,56.500000,56.570000,51.525227,18000
2010-12-30,56.630001,56.630001,56.119999,56.119999,51.115360,5700
2010-12-31,56.110001,56.299999,54.910000,55.580002,50.623524,42200
2011-01-03,55.740002,57.130001,55.049999,56.950001,51.871342,22800
2011-01-04,57.259998,57.290001,56.419998,56.439999,51.406807,13900
2011-01-05,56.630001,57.070000,56.360001,56.700001,51.643635,19400
2011-01-06,56.750000,56.750000,55.500000,56.060001,51.060707,30600
2011-01-07,56.029999,56.250000,55.630001,56.000000,51.006069,17200
2011-01-10,56.080002,56.160000,55.549999,55.779999,50.805668,17700
2011-01-11,55.900002,55.900002,55.189999,55.830002,50.851219,14100
2011-01-12,56.220001,56.220001,55.810001,56.070000,51.069817,39800
2011-01-13,56.299999,56.299999,55.980000,56.020000,51.024281,17800
2011-01-14,56.080002,56.259998,55.689999,56.040001,51.042496,28700
2011-01-18,56.470001,56.470001,55.810001,56.119999,51.115360,8700
2011-01-19,56.150002,56.150002,54.270000,54.509998,49.648922,17000
2011-01-20,55.000000,55.689999,54.549999,54.730000,49.849304,42900
2011-01-21,55.009998,56.330002,54.340000,54.360001,49.512310,55000
2011-01-24,54.560001,55.869999,54.560001,55.770000,50.796574,40000
2011-01-25,55.660000,55.689999,54.310001,54.720001,49.840214,36800
2011-01-26,54.889999,55.669998,54.450001,55.610001,50.650833,29200
2011-01-27,55.669998,55.759998,54.900002,55.000000,50.095226,16000
2011-01-28,55.220001,55.500000,53.209999,53.410000,48.647018,44500
2011-01-31,53.900002,54.830002,53.610001,54.020000,49.202633,15300
2011-02-01,54.459999,55.689999,54.459999,55.330002,50.395798,10500
2011-02-02,55.549999,55.840000,54.810001,54.970001,50.067917,13500
2011-02-03,54.990002,55.090000,53.770000,53.830002,49.253582,23000
2011-02-04,53.830002,53.939999,52.799999,53.160000,48.640549,15900
2011-02-07,53.419998,54.279999,53.099998,53.970001,49.381668,12800
2011-02-08,54.000000,54.090000,53.349998,54.009998,49.418274,11800
2011-02-09,54.500000,54.869999,53.400002,53.950001,49.363377,30900
2011-02-10,53.540001,55.000000,53.540001,54.810001,50.150269,23200
2011-02-11,54.580002,55.220001,54.139999,55.220001,50.525410,23600
2011-02-14,55.330002,55.470001,54.630001,54.700001,50.049606,11100
2011-02-15,54.759998,54.959999,54.540001,54.740002,50.086208,5900
2011-02-16,54.980000,54.980000,54.330002,54.680000,50.031307,7600
2011-02-17,54.599998,55.349998,54.290001,55.169998,50.479652,11400
2011-02-18,55.369999,55.500000,54.759998,55.130001,50.443062,28700
2011-02-22,54.970001,55.450001,54.750000,55.020000,50.342407,47500
2011-02-23,54.889999,55.360001,54.889999,55.040001,50.360699,17600
2011-02-24,55.250000,55.450001,55.000000,55.290001,50.589462,16100
2011-02-25,55.279999,55.680000,55.070000,55.680000,50.946293,6900
2011-02-28,56.160000,57.700001,55.930000,57.700001,52.794559,56400
2011-03-01,57.919998,58.000000,55.520000,57.310001,52.437714,120800
2011-03-02,57.029999,57.830002,57.000000,57.560001,52.666462,18400
2011-03-03,57.990002,58.360001,57.639999,58.360001,53.398449,28400
2011-03-04,58.380001,59.090000,58.310001,59.090000,54.066387,11700
2011-03-07,59.250000,59.299999,58.330002,58.660000,53.672947,11400
2011-03-08,58.830002,59.459999,58.730000,59.459999,54.404930,6300
2011-03-09,59.099998,59.919998,59.060001,59.389999,54.340878,9000
2011-03-10,59.980000,59.980000,59.020000,59.259998,54.221935,17900
2011-03-11,59.009998,59.959999,59.009998,59.049999,54.029778,12200
2011-03-14,58.970001,59.849998,58.500000,59.250000,54.212788,29700
2011-03-15,58.750000,59.330002,58.750000,59.099998,54.075539,13700
2011-03-16,59.230000,59.630001,58.939999,59.299999,54.258537,23900
2011-03-17,59.950001,60.720001,59.450001,60.020000,54.917309,39600
2011-03-18,60.360001,61.490002,59.869999,61.040001,55.850620,45000
2011-03-21,61.189999,62.680000,61.070000,62.650002,57.323738,17600
